scorer,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000
bodyparts,left-eye-outer,left-eye-outer,left-eye-outer,left-eye-inner,left-eye-inner,left-eye-inner,right-eye-outer,right-eye-outer,right-eye-outer,right-eye-inner,right-eye-inner,right-eye-inner
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
11874,272.05425691604614,59.427483558654785,1.0,245.255437374115,52.54756546020508,1.0,57.4738245010376,64.68255758285522,1.0,76.52247524261475,51.607489585876465,1.0
11875,271.8568305969238,59.80742359161377,1.0,245.57510650157928,52.09850215911865,1.0,57.96997880935669,65.40412998199463,1.0,76.32316875457764,51.64332103729248,1.0
11876,271.7790222167969,59.63195037841797,1.0,245.3873130083084,52.19286918640137,1.0,57.39046907424927,65.19597148895264,1.0,76.50467109680176,52.07901859283447,1.0
11877,271.6820249557495,59.376105308532715,1.0,245.23634028434753,51.95394706726074,1.0,58.061933398246765,65.19199085235596,1.0,76.4948320388794,52.026390075683594,1.0
11878,271.9244313240051,58.94401788711548,1.0,245.39370918273926,51.79317331314087,1.0,57.4669976234436,65.17827987670898,1.0,75.79666996002197,52.583534240722656,1.0
11879,272.86635065078735,59.146207332611084,1.0,245.88464391231537,51.56831216812134,1.0,57.24476861953735,65.62513828277588,1.0,76.85164260864258,52.19092845916748,1.0
11880,272.45353078842163,59.567317485809326,1.0,245.61914718151093,51.603994846343994,1.0,57.260579109191895,65.1722149848938,1.0,75.73226547241211,52.26706409454346,1.0
11881,272.15498638153076,60.40842056274414,1.0,245.43834364414215,52.15758991241455,1.0,57.63835263252258,64.83395767211914,1.0,76.21521663665771,51.25821399688721,1.0
11882,272.1727957725525,59.57161855697632,1.0,246.12343192100525,51.42047643661499,1.0,57.071898460388184,65.03336715698242,1.0,75.31030368804932,51.08150291442871,1.0
11883,272.6065716743469,59.72233486175537,1.0,245.56727826595306,51.778690814971924,1.0,57.62428164482117,64.92511749267578,1.0,76.73560237884521,50.994898319244385,1.0
11884,271.87625670433044,59.85507774353027,1.0,245.93925178050995,51.60957860946655,1.0,57.55438542366028,65.08829975128174,1.0,76.7003812789917,51.02611207962036,1.0
11885,271.87652802467346,60.41378402709961,1.0,244.670072555542,52.203946113586426,1.0,57.12261343002319,65.08950424194336,1.0,76.90836715698242,51.48286294937134,1.0
11886,272.104145526886,59.67756986618042,1.0,245.0515080690384,51.891765117645264,1.0,58.06094253063202,65.41187286376953,1.0,75.12556266784668,51.858580112457275,1.0
11887,272.41427278518677,59.599263191223145,1.0,244.72861486673355,52.29242992401123,1.0,57.66562461853027,65.20841121673584,1.0,75.53418350219727,51.414151668548584,1.0
11888,271.73087978363037,59.99552631378174,1.0,245.1052407026291,52.671080589294434,1.0,58.48231601715088,64.79074048995972,1.0,75.45445823669434,51.99205017089844,1.0
11889,271.14437913894653,60.58419990539551,1.0,245.38708698749542,52.48674297332764,1.0,58.36376249790192,65.22574806213379,1.0,76.02140712738037,51.3716835975647,1.0
11890,272.43101024627686,59.92581129074097,1.0,244.90654909610748,52.14430236816406,1.0,58.60818564891815,65.01023006439209,1.0,76.22080326080322,51.324241638183594,1.0
11891,271.5337555408478,60.49856376647949,1.0,244.35707113146782,52.09683799743652,1.0,58.0189551115036,64.91914463043213,1.0,76.2742691040039,51.58424949645996,1.0
11892,272.2408027648926,59.48576593399048,1.0,245.7436136007309,51.62863779067993,1.0,57.5892391204834,65.22248649597168,1.0,76.26551055908203,51.31472206115723,1.0
11893,271.7350332736969,60.56260395050049,1.0,244.05685276910663,52.32231903076172,1.0,58.21908092498779,65.10097026824951,1.0,76.40657329559326,52.128963470458984,1.0
11894,271.6044909954071,60.448554039001465,1.0,244.3320890367031,51.48845815658569,1.0,58.71010732650757,65.53419876098633,1.0,75.3323802947998,52.529563903808594,1.0
11895,271.2638237476349,60.5744686126709,1.0,244.17243464291096,51.53615474700928,1.0,57.20457601547241,65.50254964828491,1.0,76.33279609680176,51.898454666137695,1.0
11896,271.0697317123413,60.631404876708984,1.0,244.2664613723755,51.35275220870972,1.0,57.63425254821777,65.51715612411499,1.0,76.23907947540283,52.13761234283447,1.0
11897,270.9511797428131,60.45800590515137,1.0,244.78739488124847,52.19018077850342,1.0,57.431325912475586,65.75894451141357,1.0,76.60638844966888,52.486427307128906,1.0
11898,271.00217843055725,60.43835258483887,1.0,244.85671854019165,51.760053634643555,1.0,57.52935314178467,65.94190740585327,1.0,76.29370111227036,52.379188537597656,1.0
11899,271.92970633506775,59.057353496551514,1.0,244.31295889616013,52.320088386535645,1.0,56.738471269607544,64.86502265930176,1.0,77.76578998565674,51.35591650009155,1.0
11900,271.6860945224762,60.61938285827637,1.0,244.53895717859268,52.25475311279297,1.0,58.19689893722534,66.07659959793091,1.0,77.5390977859497,51.33088254928589,1.0
11901,271.496787071228,60.454729080200195,1.0,244.23928707838058,51.97101449966431,1.0,57.482242584228516,65.16875267028809,1.0,78.21247577667236,51.983115673065186,1.0
11902,271.186895608902,60.60145378112793,1.0,244.50316959619522,52.65197944641113,1.0,57.43299913406372,65.54596853256226,1.0,76.72721481323242,51.14631271362305,1.0
11903,272.09439992904663,60.135568618774414,1.0,244.24986059963703,51.86623668670654,1.0,56.27869915962219,64.21999645233154,1.0,78.41633319854736,51.43909454345703,1.0
11904,272.0234127044678,60.62216663360596,1.0,244.19216859340668,52.33994483947754,1.0,56.86953353881836,65.7077260017395,1.0,76.85293483734131,51.49578809738159,1.0
11905,272.3486518859863,60.10314750671387,1.0,244.6716815829277,51.84771394729614,1.0,57.16079807281494,65.48571348190308,1.0,77.11216068267822,51.65701627731323,1.0
11906,271.87818479537964,61.207566261291504,1.0,244.86019909381866,52.15742206573486,1.0,57.074620485305786,65.05018043518066,1.0,77.08364391326904,51.38252353668213,1.0
11907,271.48869824409485,60.517666816711426,1.0,244.63643038272858,51.7415828704834,1.0,57.839659690856934,64.81265640258789,1.0,76.65561962127686,51.46565532684326,1.0
11908,272.17932081222534,60.065884590148926,1.0,245.0005966424942,51.82163906097412,1.0,57.48403549194336,65.29681301116943,1.0,76.7927188873291,51.66894006729126,1.0
11909,271.5538568496704,61.351229667663574,1.0,244.62959426641464,52.52762794494629,1.0,57.15238356590271,64.2241907119751,1.0,77.39680099487305,51.64012002944946,1.0
11910,271.11696314811707,60.957472801208496,1.0,245.29309952259064,52.37632751464844,1.0,57.54035568237305,64.51804065704346,1.0,76.85674571990967,51.16183853149414,1.0
11911,271.6614303588867,60.52614879608154,1.0,244.62422442436218,52.262779235839844,1.0,57.258792877197266,65.47419309616089,1.0,77.53124713897705,51.63920211791992,1.0
11912,272.14855575561523,59.71533536911011,1.0,245.23624050617218,51.866395473480225,1.0,56.1872239112854,64.64410018920898,1.0,77.23879146575928,51.01002788543701,1.0
11913,271.6583659648895,60.69515132904053,1.0,244.54099184274673,51.49508762359619,1.0,57.152374029159546,64.9105453491211,1.0,77.62509155273438,51.48176431655884,1.0
11914,271.2677466869354,60.1088752746582,1.0,244.82892763614655,51.3740668296814,1.0,56.641252517700195,63.966464042663574,1.0,77.65403461456299,50.70358610153198,1.0
11915,271.04719972610474,61.43967628479004,1.0,244.04658538848162,52.67592525482178,1.0,56.93560981750488,64.5733585357666,1.0,77.69824886322021,50.868170738220215,1.0
11916,270.96758103370667,60.86242485046387,1.0,244.89205956459045,52.25676727294922,1.0,56.89648151397705,64.48675441741943,1.0,77.3989610671997,50.83687925338745,1.0
11917,271.2167716026306,60.94147491455078,1.0,244.63105422258377,52.02933216094971,1.0,56.29115343093872,64.1836633682251,1.0,77.12667560577393,50.679553508758545,1.0
11918,270.8965365886688,60.47922611236572,1.0,244.36470565199852,51.93198537826538,1.0,57.807636737823486,64.84383010864258,1.0,77.17451572418213,51.270440101623535,1.0
11919,271.860543012619,60.56917381286621,1.0,244.68498706817627,51.9110369682312,1.0,56.69751572608948,64.76887893676758,1.0,77.43935012817383,51.37228441238403,1.0
11920,271.66130447387695,61.21263790130615,1.0,244.12526842951775,52.36406135559082,1.0,57.510268688201904,64.79901313781738,1.0,76.92938709259033,51.21563243865967,1.0
11921,272.04198360443115,61.18338966369629,1.0,244.28079986572266,51.42336130142212,1.0,57.42223596572876,65.45648241043091,1.0,76.87258625030518,51.589022636413574,1.0
11922,271.8256347179413,60.13578796386719,1.0,243.5709647834301,51.55974292755127,1.0,56.470913887023926,64.22668266296387,1.0,76.77229118347168,50.54132270812988,1.0
11923,271.68732929229736,60.81143379211426,1.0,244.73647367954254,51.89460325241089,1.0,56.49608135223389,64.12527084350586,1.0,78.14098262786865,50.96355676651001,1.0
11924,272.3233799934387,60.055519104003906,1.0,243.83287878334522,51.62877893447876,1.0,57.648356914520264,64.93029832839966,1.0,77.78778839111328,50.72608757019043,1.0
11925,271.8283519744873,60.20211315155029,1.0,244.74591708183289,51.47999048233032,1.0,57.20550012588501,65.26288747787476,1.0,78.43917083740234,51.17635488510132,1.0
11926,272.7592806816101,60.71438694000244,1.0,244.8541985154152,52.24243640899658,1.0,57.70177626609802,64.58746814727783,1.0,77.00665283203125,50.29588460922241,1.0
11927,271.7739109992981,60.8569974899292,1.0,244.9006307721138,52.02897548675537,1.0,56.881561517715454,64.14433193206787,1.0,77.77351951599121,51.11381721496582,1.0
11928,272.16532707214355,60.65983963012695,1.0,244.64022529125214,51.32202863693237,1.0,56.44482469558716,64.42788887023926,1.0,78.08213424682617,50.67129945755005,1.0
11929,272.4539141654968,60.98914432525635,1.0,244.6296706199646,51.83299398422241,1.0,57.142197608947754,65.01333904266357,1.0,78.00277614593506,51.15596675872803,1.0
11930,272.08724641799927,60.66717338562012,1.0,244.48728242516518,51.85982131958008,1.0,57.77990365028381,64.83946132659912,1.0,77.58028888702393,50.88572835922241,1.0
11931,272.26181840896606,60.678321838378906,1.0,244.47846221923828,51.59523630142212,1.0,57.58009600639343,64.79454135894775,1.0,77.79541110992432,50.82510185241699,1.0
11932,271.9748921394348,61.08327865600586,1.0,244.5145645737648,51.16850233078003,1.0,57.098748207092285,65.19984102249146,1.0,78.11612224578857,50.5459680557251,1.0
11933,271.82788729667664,60.99548530578613,1.0,245.30156564712524,51.61711597442627,1.0,56.59990644454956,64.77181243896484,1.0,78.76652431488037,50.760414600372314,1.0
11934,272.32968950271606,60.521697998046875,1.0,244.49661058187485,52.55606460571289,1.0,56.504191398620605,64.60340070724487,1.0,77.41457271575928,51.63701915740967,1.0
11935,272.0858988761902,61.001535415649414,1.0,245.09199965000153,52.442779541015625,1.0,56.533817768096924,64.4539852142334,1.0,78.06664681434631,51.67327404022217,1.0
11936,272.1595335006714,60.61323261260986,1.0,244.9580854177475,52.16572952270508,1.0,56.64772319793701,64.60476398468018,1.0,76.79784393310547,51.59821128845215,1.0
11937,271.5105082988739,61.046287536621094,1.0,244.8078572154045,50.98447370529175,1.0,56.95018219947815,64.54247093200684,1.0,77.34511184692383,51.12043523788452,1.0
11938,272.76813316345215,60.263397216796875,1.0,245.41643238067627,51.77266788482666,1.0,57.2365517616272,65.10541343688965,1.0,77.16822147369385,51.85923528671265,1.0
11939,271.5004053115845,62.09781455993652,1.0,244.58487564325333,52.44633865356445,1.0,57.307875633239746,65.18885564804077,1.0,77.68166255950928,51.49256658554077,1.0
11940,272.7709879875183,61.2009859085083,1.0,245.3680534362793,51.87619686126709,1.0,57.18787169456482,64.91594696044922,1.0,77.14194965362549,51.72226285934448,1.0
11941,271.7001054286957,61.70919322967529,1.0,245.11491191387177,51.711759090423584,1.0,57.91801357269287,65.0892128944397,1.0,77.24709987640381,52.420023918151855,1.0
11942,271.64274501800537,61.046875953674316,1.0,244.37183052301407,52.197614669799805,1.0,58.146785736083984,65.12663650512695,1.0,76.60256636142731,51.48306703567505,1.0
11943,272.19774770736694,61.19163703918457,1.0,245.18659126758575,51.600807189941406,1.0,57.38749027252197,65.1902847290039,1.0,77.56537246704102,51.871718883514404,1.0
11944,272.1475672721863,60.08857440948486,1.0,244.41567134857178,51.91866874694824,1.0,57.57775044441223,64.37925815582275,1.0,77.15874671936035,51.4960355758667,1.0
11945,271.70633721351624,60.559404373168945,1.0,244.40032482147217,52.30393600463867,1.0,56.61672282218933,64.09355735778809,1.0,77.53943729400635,51.494723320007324,1.0
11946,271.5746147632599,61.202911376953125,1.0,244.28937035799026,52.07135486602783,1.0,56.748679399490356,64.25018310546875,1.0,78.27135944366455,51.705384731292725,1.0
11947,271.8137798309326,61.152997970581055,1.0,243.89026746153831,52.130605697631836,1.0,56.761213302612305,64.86023569107056,1.0,77.18784427642822,51.21035671234131,1.0
11948,271.2052319049835,60.63598155975342,1.0,243.92203357815742,52.669010162353516,1.0,56.67004728317261,64.83439922332764,1.0,77.34149837493896,51.62400484085083,1.0
11949,271.37939405441284,60.95297718048096,1.0,244.44897118210793,52.32372760772705,1.0,56.925376415252686,64.88555479049683,1.0,77.97576808929443,51.6832594871521,1.0
11950,270.9162321090698,61.73495292663574,1.0,244.0808580890298,52.591102600097656,1.0,57.49385452270508,64.92815971374512,1.0,76.92505395412445,51.721293449401855,1.0
11951,270.6491997241974,62.630531311035156,1.0,244.5137774348259,52.15778064727783,1.0,57.034196615219116,64.99616050720215,1.0,78.1985034942627,51.685218334198,1.0
11952,272.0748996734619,60.692283630371094,1.0,244.90636771917343,51.88733243942261,1.0,57.596271991729736,65.0809907913208,1.0,77.37190246582031,51.9167160987854,1.0
11953,271.6920816898346,60.5998420715332,1.0,245.31741333007812,51.60471534729004,1.0,55.851749897003174,65.11156272888184,1.0,77.71864318847656,51.403772830963135,1.0
11954,271.4145200252533,61.11327838897705,1.0,244.63888376951218,52.065568923950195,1.0,56.57586145401001,65.17397403717041,1.0,77.16188049316406,51.75227069854736,1.0
11955,271.4735338687897,60.312997817993164,1.0,245.7443492412567,51.08969306945801,1.0,56.88248920440674,65.36848211288452,1.0,77.013667345047,52.333584785461426,1.0
11956,271.3218536376953,60.23173904418945,1.0,245.05378448963165,51.811781883239746,1.0,57.164721965789795,65.07332992553711,1.0,77.29425621032715,51.66650104522705,1.0
11957,271.90879225730896,61.300076484680176,1.0,244.7177438735962,52.90272521972656,1.0,57.607470750808716,65.17505836486816,1.0,76.58960628509521,51.84973335266113,1.0
11958,271.7531714439392,60.562705993652344,1.0,244.97804194688797,51.923645973205566,1.0,57.7503981590271,64.94264268875122,1.0,77.1015043258667,52.29135322570801,1.0
11959,271.294784784317,61.31477355957031,1.0,244.81630450487137,51.91926574707031,1.0,57.78059196472168,64.87890481948853,1.0,77.77694892883301,51.78023815155029,1.0
11960,272.0669422149658,60.34585475921631,1.0,244.85854107141495,51.637853145599365,1.0,58.196932792663574,65.30207204818726,1.0,77.34181213378906,51.835487365722656,1.0
11961,271.6338610649109,60.79822826385498,1.0,244.48204624652863,52.235602378845215,1.0,57.66079378128052,65.33423233032227,1.0,76.10874938964844,52.29859638214111,1.0
11962,271.6582796573639,60.41694355010986,1.0,245.3775635957718,52.25772190093994,1.0,57.93038582801819,65.01406955718994,1.0,76.40955638885498,51.53480672836304,1.0
11963,272.00571870803833,59.75944232940674,1.0,244.48405554890633,52.173386573791504,1.0,58.4133780002594,65.16364288330078,1.0,77.28563499450684,51.676674365997314,1.0
11964,271.742671251297,61.09123706817627,1.0,245.08053958415985,51.89655780792236,1.0,58.55089795589447,65.11364269256592,1.0,76.66931915283203,51.21673917770386,1.0
11965,271.9456157684326,60.38338088989258,1.0,244.39601746201515,52.44735240936279,1.0,58.13339054584503,64.76603984832764,1.0,77.02621555328369,50.90827798843384,1.0
11966,271.3758211135864,59.923884868621826,1.0,243.71428442001343,52.49767208099365,1.0,57.896636724472046,64.91191101074219,1.0,76.53132438659668,51.8041787147522,1.0
11967,271.39994835853577,61.22155570983887,1.0,244.40561744570732,52.1568717956543,1.0,58.34288489818573,64.97863483428955,1.0,76.13139533996582,51.85366630554199,1.0
11968,271.58545422554016,61.05914115905762,1.0,244.78567957878113,52.26748466491699,1.0,58.29065704345703,65.48758316040039,1.0,75.78153371810913,51.538475036621094,1.0
11969,272.5422921180725,59.54129934310913,1.0,246.03952527046204,52.03831672668457,1.0,57.99323058128357,65.44589805603027,1.0,75.15413284301758,52.100271224975586,1.0
11970,272.09504795074463,59.63653755187988,1.0,244.1550135165453,52.440277099609375,1.0,58.38511574268341,65.05856037139893,1.0,76.1911678314209,52.37610721588135,1.0
11971,272.54005432128906,59.75556516647339,1.0,245.43970489501953,51.822007179260254,1.0,57.821818113327026,64.69492626190186,1.0,76.06951904296875,51.99764966964722,1.0
11972,272.57011318206787,59.15112781524658,1.0,244.83613282442093,51.613393783569336,1.0,58.443637013435364,64.6187572479248,1.0,75.5342025756836,51.446712493896484,1.0
11973,272.35999870300293,59.09703016281128,1.0,244.87465864419937,52.159929275512695,1.0,58.67107033729553,65.03414821624756,1.0,74.71051168441772,52.40130424499512,1.0
11974,271.63974118232727,59.28258800506592,1.0,244.61747658252716,52.54726600646973,1.0,57.6990180015564,64.50990390777588,1.0,75.17594623565674,52.10040283203125,1.0
11975,270.84981417655945,60.393232345581055,1.0,244.90096962451935,52.480186462402344,1.0,57.428306579589844,64.54878616333008,1.0,76.0341444015503,51.030070781707764,1.0
11976,271.26738691329956,60.17422866821289,1.0,244.42827889323235,52.15335559844971,1.0,57.65198493003845,64.30088233947754,1.0,75.45179986953735,51.22896194458008,1.0
11977,271.4246549606323,60.57070732116699,1.0,244.72373056411743,52.33678913116455,1.0,58.260735511779785,64.18088245391846,1.0,76.4007797241211,50.841224193573,1.0
11978,271.7118411064148,60.38969612121582,1.0,245.12737274169922,52.36027717590332,1.0,57.65244722366333,64.0821590423584,1.0,75.69620704650879,50.73431921005249,1.0
11979,271.5930233001709,59.919429302215576,1.0,244.656997859478,52.20090961456299,1.0,57.50671434402466,63.71016979217529,1.0,76.25410175323486,50.58685779571533,1.0
11980,272.15642642974854,59.71764898300171,1.0,245.4298130273819,51.85276556015015,1.0,58.654229164123535,64.04080867767334,1.0,76.43405151367188,50.55475568771362,1.0
11981,272.0965156555176,59.53426456451416,1.0,245.4482194185257,51.93953895568848,1.0,58.105589389801025,63.37754535675049,1.0,77.02287006378174,50.33016586303711,1.0
11982,270.94102334976196,60.830705642700195,1.0,244.22539986670017,52.355224609375,1.0,57.779563903808594,64.51638221740723,1.0,76.2162094116211,50.724557876586914,1.0
11983,271.3431861400604,59.8863844871521,1.0,244.88191503286362,52.42238140106201,1.0,57.47428512573242,63.98136043548584,1.0,76.67207431793213,49.4336576461792,1.0
11984,272.04414558410645,59.614062786102295,1.0,245.00438046455383,51.83610010147095,1.0,58.46489763259888,63.85759162902832,1.0,77.09032917022705,50.69047451019287,1.0
11985,271.4835546016693,60.1314001083374,1.0,245.1392261981964,51.851073265075684,1.0,56.7870454788208,63.89626121520996,1.0,76.53125381469727,50.51605272293091,1.0
11986,271.6137692928314,60.28861331939697,1.0,244.63831555843353,52.13106727600098,1.0,57.588322162628174,64.04567909240723,1.0,75.56214094161987,50.15176820755005,1.0
11987,270.6901912689209,60.475236892700195,1.0,244.29025554656982,51.58354473114014,1.0,58.20236015319824,64.20801830291748,1.0,76.98779296875,49.66013717651367,1.0
11988,271.531858921051,60.72616767883301,1.0,244.84220910072327,52.42196273803711,1.0,57.58278274536133,63.49203300476074,1.0,75.54434537887573,50.00147819519043,1.0
11989,271.79390501976013,60.25973892211914,1.0,245.02575051784515,51.9012508392334,1.0,58.16567134857178,64.70738315582275,1.0,76.51417255401611,50.9810733795166,1.0
11990,270.1895582675934,61.99619674682617,1.0,244.21426679193974,52.505096435546875,1.0,57.05368208885193,63.91247081756592,1.0,77.21905136108398,50.41545248031616,1.0
11991,271.4273488521576,61.97200679779053,1.0,244.71858912706375,52.11129856109619,1.0,57.54465913772583,64.39743041992188,1.0,76.3845386505127,50.2886905670166,1.0
11992,271.46329140663147,61.57919979095459,1.0,244.8068643808365,52.29980182647705,1.0,57.62502717971802,65.1692419052124,1.0,76.94908905029297,51.54363012313843,1.0
11993,270.7121248245239,61.50990962982178,1.0,244.5929820537567,53.074750900268555,1.0,57.70974278450012,64.74050617218018,1.0,77.05431365966797,51.210514068603516,1.0
11994,271.5368421077728,61.208563804626465,1.0,244.62409549951553,51.92915439605713,1.0,57.85716199874878,64.06850051879883,1.0,77.37469291687012,50.80851984024048,1.0
11995,271.7373631000519,61.8508186340332,1.0,244.85700410604477,51.86964464187622,1.0,58.38798761367798,65.42254877090454,1.0,77.24793148040771,51.20403718948364,1.0
11996,271.5938186645508,62.02967548370361,1.0,244.28872728347778,52.68304634094238,1.0,57.22979545593262,64.16256046295166,1.0,76.6416597366333,49.9468355178833,1.0
11997,270.9362545013428,63.38060188293457,1.0,244.1422115713358,52.72619819641113,1.0,57.38231110572815,64.84054756164551,1.0,76.49336528778076,50.58392667770386,1.0
11998,269.52420139312744,62.93478345870972,1.0,244.53220981359482,52.591556549072266,1.0,58.10126256942749,65.40841341018677,1.0,75.7770209312439,50.890122413635254,1.0
11999,270.9620780944824,61.80548667907715,1.0,244.85323387384415,52.63222599029541,1.0,58.0423321723938,65.40564250946045,1.0,76.82508277893066,50.47511148452759,1.0
12000,272.00445795059204,62.09315204620361,1.0,244.99845457077026,52.27090358734131,1.0,57.06590747833252,64.16765975952148,1.0,77.12586879730225,50.259761333465576,1.0
12001,271.70681619644165,62.11933135986328,1.0,245.25419008731842,53.37269306182861,1.0,57.11910533905029,64.25770473480225,1.0,77.05939769744873,51.50601673126221,1.0
12002,271.1428802013397,62.03112983703613,1.0,245.01456260681152,53.10640239715576,1.0,58.21966910362244,64.2671709060669,1.0,76.27737808227539,51.20267105102539,1.0
12003,271.19740080833435,62.553571701049805,1.0,245.35793924331665,52.66380310058594,1.0,57.491501331329346,64.86726140975952,1.0,77.13895416259766,51.241578102111816,1.0
12004,270.52681279182434,62.71778106689453,1.0,245.34687161445618,52.784080505371094,1.0,58.1312757730484,64.93953227996826,1.0,76.8385648727417,50.69521999359131,1.0
12005,271.29593896865845,61.616713523864746,1.0,245.47884559631348,52.64070701599121,1.0,58.16377151012421,65.32817459106445,1.0,76.48049831390381,51.16035604476929,1.0
12006,270.7918179035187,62.59140396118164,1.0,245.56681513786316,52.38844299316406,1.0,57.555015563964844,65.25885772705078,1.0,76.77263450622559,50.830341815948486,1.0
12007,271.47933292388916,61.59677505493164,1.0,245.47758734226227,52.24654006958008,1.0,56.49003601074219,64.73445701599121,1.0,76.31805515289307,50.337138652801514,1.0
12008,270.98079204559326,61.99820899963379,1.0,245.0079356431961,52.16058921813965,1.0,57.70383310317993,64.70048236846924,1.0,76.33847618103027,50.74765586853027,1.0
12009,270.6404302120209,61.88473987579346,1.0,244.86695557832718,52.64950180053711,1.0,57.963489294052124,65.09904766082764,1.0,77.65301322937012,51.044519901275635,1.0
12010,270.6513874530792,61.914846420288086,1.0,244.88204497098923,52.23564910888672,1.0,57.39222478866577,64.84666347503662,1.0,76.80696105957031,50.43975305557251,1.0
12011,271.42676424980164,61.44063377380371,1.0,244.95216661691666,52.467989921569824,1.0,57.905152559280396,64.59999656677246,1.0,77.48291778564453,50.382781982421875,1.0
12012,271.67998337745667,60.9658317565918,1.0,245.00486433506012,52.04284381866455,1.0,57.16374707221985,65.0292272567749,1.0,77.26661205291748,51.05110168457031,1.0
12013,271.30644130706787,61.82737159729004,1.0,245.23930263519287,52.50071048736572,1.0,58.01021909713745,64.90597629547119,1.0,77.2945327758789,52.066246032714844,1.0
12014,271.23276805877686,60.77155780792236,1.0,245.05832767486572,51.89709663391113,1.0,57.59182167053223,65.1501817703247,1.0,77.32901859283447,51.15987539291382,1.0
12015,270.90571427345276,61.16742420196533,1.0,244.969379901886,52.5646333694458,1.0,57.79262065887451,65.36313486099243,1.0,77.89324188232422,50.53383827209473,1.0
12016,271.5596263408661,59.45230579376221,1.0,245.65307927131653,51.9292516708374,1.0,58.56938457489014,65.27397966384888,1.0,76.9037504196167,50.31495380401611,1.0
12017,272.05416679382324,60.29642200469971,1.0,245.14839720726013,51.730553150177,1.0,58.87242317199707,65.95038032531738,1.0,76.95413112640381,51.41540288925171,1.0
12018,272.5982275009155,59.53851270675659,1.0,245.99724972248077,51.22002410888672,1.0,58.59265422821045,65.93798828125,1.0,77.05862331390381,51.02549600601196,1.0
12019,272.4616189002991,59.31819248199463,1.0,244.75975370407104,51.90270376205444,1.0,58.85294246673584,65.75699853897095,1.0,77.48132038116455,50.895806312561035,1.0
12020,272.5258936882019,59.63960123062134,1.0,245.22705745697021,51.57682132720947,1.0,58.89616298675537,65.51341915130615,1.0,77.14975929260254,51.2821741104126,1.0
12021,272.29691982269287,60.293850898742676,1.0,245.59497773647308,51.66995716094971,1.0,58.41246056556702,64.82781887054443,1.0,77.40267944335938,50.730472564697266,1.0
12022,271.94097542762756,60.23149013519287,1.0,245.32362747192383,50.878204345703125,1.0,58.35722780227661,63.71501922607422,1.0,75.28991365432739,50.25508499145508,1.0
12023,272.1223464012146,60.311201095581055,1.0,244.88943088054657,51.56290102005005,1.0,58.28623151779175,64.33224391937256,1.0,76.5229377746582,50.01835107803345,1.0
12024,271.8996551036835,60.872344970703125,1.0,245.33377826213837,51.40724420547485,1.0,57.79573678970337,64.62087631225586,1.0,76.42852878570557,51.23034334182739,1.0
12025,271.27813959121704,60.64439868927002,1.0,243.93066787719727,52.14681053161621,1.0,58.10786032676697,64.65696048736572,1.0,76.9478235244751,51.20962619781494,1.0
12026,271.5639193058014,61.36228561401367,1.0,244.40817567706108,52.60363292694092,1.0,58.31254994869232,65.1695384979248,1.0,75.90024185180664,51.21359300613403,1.0
12027,271.42906618118286,60.694838523864746,1.0,244.1880168914795,52.65945243835449,1.0,58.444937229156494,64.54685974121094,1.0,76.6703872680664,51.17336893081665,1.0
12028,271.3155400753021,60.97700786590576,1.0,244.73283433914185,51.3513560295105,1.0,57.923547983169556,64.88666439056396,1.0,76.8478193283081,51.31603145599365,1.0
12029,272.06930685043335,60.637197494506836,1.0,244.76751387119293,51.804842472076416,1.0,57.82062268257141,65.07871437072754,1.0,77.14804077148438,51.632071018218994,1.0
12030,272.4554386138916,60.04490852355957,1.0,244.98977601528168,51.59130048751831,1.0,58.1810747385025,65.69074058532715,1.0,75.91762065887451,51.640889167785645,1.0
12031,271.8363127708435,60.92879104614258,1.0,244.4272046983242,51.784236431121826,1.0,57.12354350090027,65.15155506134033,1.0,75.94785118103027,51.67044115066528,1.0
12032,272.5725302696228,60.24855613708496,1.0,245.11223256587982,52.36384582519531,1.0,57.28514099121094,65.27479267120361,1.0,76.43142700195312,51.702584743499756,1.0
12033,271.8101360797882,61.44754600524902,1.0,245.25905013084412,51.86412572860718,1.0,57.86021947860718,66.00240755081177,1.0,76.6057996749878,51.938973903656006,1.0
12034,271.9921181201935,60.12196159362793,1.0,244.88991969823837,52.04208183288574,1.0,56.98145031929016,64.15336608886719,1.0,76.32910823822021,51.09452438354492,1.0
12035,271.44849133491516,60.11346435546875,1.0,245.06030094623566,51.19228410720825,1.0,57.253838539123535,65.32664966583252,1.0,77.50389003753662,52.1063814163208,1.0
